date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
2020-05-02,0.10445504842288833,0.1070938683123217,0.04809149060111484,1.4671915928927606,-0.6079949669075839,-0.6263787246108149,-0.0031761472992855033,-0.0007668996417400376,0.6313091613178725,-1.98487447637323,-3.701964680663755,-3.90687919242041
2020-05-03,0.06932016849882583,0.07606667281996726,-0.04809149060111484,-1.793234169091152,-0.6234865267165228,-0.6063022070921057,0.058582272409041014,0.006961089055792513,0.4690695667435147,-1.1332043745606617,-3.87580389941731,-4.078606220909435
2020-05-04,0.056025889608639856,0.06405614553260386,-0.08015248433519118,0.16302128809919564,-0.6183226734468765,-0.6449108946280849,-0.06564037751856411,-0.001297830162944491,0.2865500228473621,0.4535381365544217,-3.80974499629096,-4.009915409513825
2020-05-05,0.03323569722546438,0.034029827314195904,0.016030496867038224,-0.8151064404959781,-0.6172899027929473,-0.6418221996252067,-0.04411315693451878,0.000707907361606086,0.3271099214909516,-0.03313049305276044,-3.8027914275408166,-4.004191175230858
2020-05-06,0.0227901923831757,0.026022809122620227,-0.032060993734076504,0.8151064404959781,-0.6338142332558154,-0.6449108946280849,-0.013057494452617613,-0.005515778192513698,0.18515027623838876,0.108814523916001,-3.77845393691532,-3.981294238098988
2020-05-07,-0.28012944804320017,-0.29125528671855805,-0.06412198746815301,0.0,-0.3177864131534616,-0.6171126396021799,0.35572849751996083,0.02657602220029176,-0.2812885581628897,6.4152288492424026,-2.811907880645554,-2.8822412557692174
2020-05-08,-0.16712807747662117,-0.16714650474913806,-0.14427447180334432,0.9781277285951736,-0.4303584144317511,-0.6248343771093757,0.03423180978118667,0.03861044734759278,-0.4840880513808368,-0.21563122915545369,-2.864059646271621,-2.9337593643159257
2020-05-09,0.010445504842288678,0.006005263643681591,0.0801524843351912,-0.32604257619839117,-0.6245192973704521,-0.6124795970978624,-0.08257982978141953,0.029407651646715216,-0.5652078486680157,-1.5742478201421704,-3.3612398119067883,-3.569149369725324
2020-05-10,0.003798365397196024,0.01601403638315102,-0.192365962404459,-1.4671915928927606,-0.6224537560625936,-0.6263787246108149,-0.11363549226332048,0.007934461678000826,-0.6463276459551944,-0.8949395246488121,-3.5524629525356985,-3.7580491010632526
2020-05-11,-0.008546322143690888,-0.0030026318218407955,-0.09618298120222954,1.4671915928927606,-0.6255520680243813,-0.6171126396021799,0.18351073284759867,0.0389644010283956,-0.6666075952769892,3.63209262367633,-2.8327685868959813,-2.905138192901088
2020-05-12,-1.0407521188316866,-1.0879535967803182,-0.1442744718033443,-0.32604257619839117,0.09842016038003047,-0.6325561146165717,0.11187096598594004,0.05710452716954939,-0.747727392564168,-0.2004228344802293,-2.8779667837719045,-2.9509320671648283
2020-05-13,-0.08831199548480559,-0.08907807738127718,-0.06412198746815302,0.0,-0.4985212775910823,-0.6402778521237675,-0.03317309401475832,0.054567859123794804,-0.7882872912077574,0.13923131326644986,-2.8084310962704837,-2.8765170214862503
